Concept,Rel,Feature,Frequency,上级类别,下级类别,impair
苹果,有,有-水,3.0,植物,水果,1
苹果,有,有-维生素,3.0,植物,水果,1
苹果,有,有-营养,3.0,植物,水果,0
苹果,可以,可以-买卖,2.0,植物,水果,0
苹果,是,是-好吃的,2.0,植物,水果,0
苹果,像,像-灯笼,2.0,植物,水果,1
苹果,像,像-笑脸,2.0,植物,水果,0
苹果,像,像-心脏,2.0,植物,水果,0
苹果,需要,需要-采摘,2.0,植物,水果,0
苹果,需要,需要-收割,2.0,植物,水果,0
苹果,需要,需要-营养,2.0,植物,水果,0
苹果,有,有-多种种类,2.0,植物,水果,0
苹果,有,有-果实,2.0,植物,水果,1
苹果,有,有-果汁,2.0,植物,水果,1
苹果,有,有-维生素C,2.0,植物,水果,0
苹果,有,有-种子,2.0,植物,水果,1
葡萄,是,是-水果,30.0,植物,水果,0
葡萄,是,是-食物,24.1935483870968,植物,水果,0
葡萄,有,有-籽,13.5483870967742,植物,水果,1
葡萄,是,是-甜的,12.5806451612903,植物,水果,0
葡萄,需要,需要-水,12.5806451612903,植物,水果,0
葡萄,是,是-紫色的,11.6129032258065,植物,水果,0
葡萄,需要,需要-种植,11.6129032258065,植物,水果,0
葡萄,有,有-果肉,10.6451612903226,植物,水果,0
葡萄,有,有-皮,10.6451612903226,植物,水果,0
葡萄,可以,可以-酿酒,8.70967741935484,植物,水果,0
葡萄,需要,需要-采摘,8.70967741935484,植物,水果,0
葡萄,需要,需要-阳光,8.70967741935484,植物,水果,0
葡萄,是,是-植物,7.74193548387097,植物,水果,0
葡萄,需要,需要-清洗,7.74193548387097,植物,水果,0
葡萄,是,是-绿色的,6.7741935483871,植物,水果,1
葡萄,是,是-酸的,6.7741935483871,植物,水果,0
葡萄,需要,需要-空气,6.7741935483871,植物,水果,1
葡萄,需要,需要-土,6.7741935483871,植物,水果,0
葡萄,有,有-多种颜色,6.7741935483871,植物,水果,0
葡萄,有,有-葡萄皮,5.80645161290323,植物,水果,0
葡萄,可以,可以-买卖,4.83870967741935,植物,水果,0
葡萄,是,是-圆形,4.83870967741935,植物,水果,0
葡萄,像,像-玻璃球,4.83870967741935,植物,水果,0
葡萄,像,像-球,4.83870967741935,植物,水果,1
葡萄,有,有-多种种类,4.83870967741935,植物,水果,0
葡萄,有,有-果核,4.83870967741935,植物,水果,0
葡萄,是,是-红色的,3.87096774193548,植物,水果,0
葡萄,像,像-提子,3.87096774193548,植物,水果,0
葡萄,需要,需要-剥开,3.87096774193548,植物,水果,0
葡萄,有,有-营养,3.87096774193548,植物,水果,0
葡萄,像,像-宝石,2.90322580645161,植物,水果,0
葡萄,像,像-玛瑙,2.90322580645161,植物,水果,1
葡萄,像,像-眼睛,2.90322580645161,植物,水果,0
葡萄,像,像-珍珠,2.90322580645161,植物,水果,0
葡萄,有,有-多种型号,2.90322580645161,植物,水果,0
葡萄,有,有-果实,2.90322580645161,植物,水果,0
葡萄,有,有-糖,2.90322580645161,植物,水果,1
葡萄,有,有-维生素,2.90322580645161,植物,水果,0
葡萄,有,有-汁水,2.90322580645161,植物,水果,1
葡萄,可以,可以-观赏,1.93548387096774,植物,水果,0
葡萄,可以,可以-晒,1.93548387096774,植物,水果,0
葡萄,可以,可以-晒干,1.93548387096774,植物,水果,0
葡萄,可以,可以-生长,1.93548387096774,植物,水果,0
葡萄,其他,其他-安胎,1.93548387096774,植物,水果,1
葡萄,是,是-好吃的,1.93548387096774,植物,水果,0
葡萄,是,是-黑色的,1.93548387096774,植物,水果,0
葡萄,需要,需要-肥料,1.93548387096774,植物,水果,0
葡萄,需要,需要-营养,1.93548387096774,植物,水果,0
葡萄,有,有-树枝,1.93548387096774,植物,水果,0
葡萄,有,有-水,1.93548387096774,植物,水果,0
葡萄,有,有-叶子,1.93548387096774,植物,水果,0
茄子,是,是-紫色的,21.0,植物,蔬菜,0
茄子,是,是-食物,20.0,植物,蔬菜,0
茄子,是,是-蔬菜,17.0,植物,蔬菜,1
茄子,是,是-植物,12.0,植物,蔬菜,1
茄子,需要,需要-水,12.0,植物,蔬菜,0
茄子,有,有-皮,12.0,植物,蔬菜,1
茄子,需要,需要-种植,10.0,植物,蔬菜,1
茄子,可以,可以-炒,9.0,植物,蔬菜,1
茄子,需要,需要-土,7.0,植物,蔬菜,0
茄子,需要,需要-阳光,7.0,植物,蔬菜,0
茄子,是,是-长的,6.0,植物,蔬菜,0
茄子,需要,需要-空气,6.0,植物,蔬菜,0
茄子,有,有-籽,6.0,植物,蔬菜,1
茄子,是,是-绿色的,5.0,植物,蔬菜,0
茄子,是,是-圆形,5.0,植物,蔬菜,1
茄子,像,像-灯笼,5.0,植物,蔬菜,0
茄子,需要,需要-采摘,5.0,植物,蔬菜,0
茄子,需要,需要-烹饪,4.0,植物,蔬菜,1
茄子,有,有-刺,4.0,植物,蔬菜,0
茄子,有,有-果实,4.0,植物,蔬菜,0
茄子,有,有-营养,4.0,植物,蔬菜,0
茄子,像,像-黄瓜,3.0,植物,蔬菜,0
茄子,需要,需要-肥料,3.0,植物,蔬菜,0
茄子,需要,需要-清洗,3.0,植物,蔬菜,0
茄子,有,有-把手,3.0,植物,蔬菜,1
茄子,有,有-叶子,3.0,植物,蔬菜,0
茄子,有,有-种子,3.0,植物,蔬菜,0
茄子,可以,可以-凉拌,2.0,植物,蔬菜,0
茄子,可以,可以-生长,2.0,植物,蔬菜,0
茄子,是,是-瓜,2.0,植物,蔬菜,1
茄子,是,是-好吃的,2.0,植物,蔬菜,1
茄子,是,是-条状的,2.0,植物,蔬菜,0
茄子,是,是-油炸类,2.0,植物,蔬菜,0
茄子,像,像-气球,2.0,植物,蔬菜,0
茄子,像,像-球,2.0,植物,蔬菜,0
茄子,像,像-西红柿,2.0,植物,蔬菜,0
茄子,像,像-月亮,2.0,植物,蔬菜,0
茄子,需要,需要-削皮,2.0,植物,蔬菜,0
茄子,有,有-果肉,2.0,植物,蔬菜,0
茄子,有,有-茎,2.0,植物,蔬菜,0
茄子,有,有-毛,2.0,植物,蔬菜,0
茄子,有,有-维生素,2.0,植物,蔬菜,0
人行天桥,是,是-桥,20.3225806451613,人造物,建筑,1
人行天桥,有,有-楼梯,10.6451612903226,人造物,建筑,0
人行天桥,需要,需要-维护,8.70967741935484,人造物,建筑,1
人行天桥,是,是-道路,7.74193548387097,人造物,建筑,1
人行天桥,有,有-栏杆,7.74193548387097,人造物,建筑,0
人行天桥,是,是-立交桥,5.80645161290323,人造物,建筑,0
人行天桥,需要,需要-建造,5.80645161290323,人造物,建筑,0
人行天桥,有,有-台阶,5.80645161290323,人造物,建筑,1
人行天桥,可以,可以-行走,4.83870967741935,人造物,建筑,0
人行天桥,其他,其他-行人,4.83870967741935,人造物,建筑,0
人行天桥,是,是-建筑,4.83870967741935,人造物,建筑,0
人行天桥,是,是-设施,4.83870967741935,人造物,建筑,0
人行天桥,像,像-彩虹,4.83870967741935,人造物,建筑,0
人行天桥,有,有-扶手,4.83870967741935,人造物,建筑,1
人行天桥,可以,可以-保护,3.87096774193548,人造物,建筑,0
人行天桥,是,是-安全的,3.87096774193548,人造物,建筑,1
人行天桥,是,是-通道,3.87096774193548,人造物,建筑,0
人行天桥,需要,需要-水泥,3.87096774193548,人造物,建筑,1
人行天桥,需要,需要-修建,3.87096774193548,人造物,建筑,0
人行天桥,需要,需要-修理,3.87096774193548,人造物,建筑,1
人行天桥,有,有-钢筋,3.87096774193548,人造物,建筑,0
人行天桥,有,有-桥面,3.87096774193548,人造物,建筑,1
人行天桥,其他,其他-北京,2.90322580645161,人造物,建筑,1
人行天桥,其他,其他-交通,2.90322580645161,人造物,建筑,0
人行天桥,是,是-便利的,2.90322580645161,人造物,建筑,0
人行天桥,是,是-高的,2.90322580645161,人造物,建筑,0
人行天桥,是,是-公共的,2.90322580645161,人造物,建筑,0
人行天桥,需要,需要-建设,2.90322580645161,人造物,建筑,0
人行天桥,有,有-阶梯,2.90322580645161,人造物,建筑,0
人行天桥,可以,可以-保护人,1.93548387096774,人造物,建筑,0
人行天桥,可以,可以-过马路,1.93548387096774,人造物,建筑,1
人行天桥,可以,可以-通行,1.93548387096774,人造物,建筑,0
人行天桥,是,是-城市的,1.93548387096774,人造物,建筑,0
人行天桥,是,是-金属,1.93548387096774,人造物,建筑,1
人行天桥,是,是-空中的,1.93548387096774,人造物,建筑,0
人行天桥,是,是-天桥,1.93548387096774,人造物,建筑,0
人行天桥,像,像-斑马线,1.93548387096774,人造物,建筑,1
人行天桥,像,像-地下通道,1.93548387096774,人造物,建筑,1
人行天桥,需要,需要-清洗,1.93548387096774,人造物,建筑,0
人行天桥,需要,需要-铁,1.93548387096774,人造物,建筑,0
人行天桥,有,有-人,1.93548387096774,人造物,建筑,0
人行天桥,有,有-支架,1.93548387096774,人造物,建筑,0
扫帚,可以,可以-扫地,15.0,人造物,工具,1
扫帚,是,是-工具,14.0,人造物,工具,0
扫帚,可以,可以-打扫,12.0,人造物,工具,0
扫帚,有,有-把手,8.0,人造物,工具,1
扫帚,有,有-毛,8.0,人造物,工具,0
扫帚,可以,可以-清洁,5.0,人造物,工具,0
扫帚,可以,可以-买卖,4.0,人造物,工具,1
扫帚,像,像-扇子,4.0,人造物,工具,0
扫帚,是,是-黄色的,3.0,人造物,工具,0
扫帚,是,是-家居用品,3.0,人造物,工具,0
扫帚,是,是-生活用品,3.0,人造物,工具,0
扫帚,是,是-用品,3.0,人造物,工具,0
扫帚,需要,需要-簸箕,3.0,人造物,工具,0
扫帚,可以,可以-除尘,2.0,人造物,工具,1
扫帚,可以,可以-清扫,2.0,人造物,工具,0
扫帚,其他,其他-簸箕,2.0,人造物,工具,0
扫帚,是,是-必需品,2.0,人造物,工具,0
扫帚,是,是-塑料,2.0,人造物,工具,0
扫帚,是,是-长的,2.0,人造物,工具,0
扫帚,像,像-魔法棒,2.0,人造物,工具,0
扫帚,像,像-刷子,2.0,人造物,工具,1
扫帚,像,像-尾巴,2.0,人造物,工具,1
扫帚,需要,需要-更换,2.0,人造物,工具,0
扫帚,有,有-多种长度,2.0,人造物,工具,1
扫帚,有,有-多种种类,2.0,人造物,工具,0
扫帚,有,有-杆子,2.0,人造物,工具,0
沙发,是,是-家具,19.0,人造物,家具,0
沙发,可以,可以-躺,17.0,人造物,家具,0
沙发,是,是-软的,15.0,人造物,家具,1
沙发,像,像-床,15.0,人造物,家具,1
沙发,可以,可以-休息,13.0,人造物,家具,0
沙发,像,像-椅子,12.0,人造物,家具,1
沙发,可以,可以-睡觉,9.0,人造物,家具,1
沙发,有,有-海绵,8.0,人造物,家具,0
沙发,有,有-靠背,8.0,人造物,家具,1
沙发,是,是-舒服的,7.0,人造物,家具,0
沙发,是,是-木的,6.0,人造物,家具,0
沙发,是,是-皮的,6.0,人造物,家具,1
沙发,需要,需要-保养,6.0,人造物,家具,0
沙发,需要,需要-清洗,6.0,人造物,家具,1
沙发,有,有-多种材质,5.0,人造物,家具,0
沙发,可以,可以-买卖,4.0,人造物,家具,1
沙发,需要,需要-制造,4.0,人造物,家具,0
沙发,有,有-布,4.0,人造物,家具,1
沙发,有,有-垫子,4.0,人造物,家具,0
沙发,有,有-座垫,4.0,人造物,家具,0
沙发,是,是-词汇,3.0,人造物,家具,0
沙发,是,是-国外的,3.0,人造物,家具,0
沙发,是,是-家居用品,3.0,人造物,家具,0
沙发,是,是-长的,3.0,人造物,家具,1
沙发,需要,需要-设计,3.0,人造物,家具,0
沙发,有,有-多种型号,3.0,人造物,家具,0
沙发,有,有-多种颜色,3.0,人造物,家具,1
沙发,有,有-扶手,3.0,人造物,家具,0
沙发,有,有-棉花,3.0,人造物,家具,0
沙发,有,有-皮,3.0,人造物,家具,0
沙发,有,有-腿,3.0,人造物,家具,0
沙发,可以,可以-看视频,2.0,人造物,家具,0
沙发,可以,可以-趴,2.0,人造物,家具,1
沙发,可以,可以-玩手机,2.0,人造物,家具,0
沙发,是,是-方形的,2.0,人造物,家具,0
沙发,是,是-硬的,2.0,人造物,家具,1
沙发,需要,需要-清理,2.0,人造物,家具,0
沙发,有,有-弹簧,2.0,人造物,家具,0
沙发,有,有-多种形状,2.0,人造物,家具,0
沙发,有,有-多种样式,2.0,人造物,家具,0
沙发,有,有-多种种类,2.0,人造物,家具,0
沙发,有,有-软垫,2.0,人造物,家具,0
沙发,有,有-沙发垫,2.0,人造物,家具,1
纱布,可以,可以-包扎,20.0,人造物,医疗用品,1
纱布,有,有-布,19.0,人造物,医疗用品,1
纱布,是,是-棉的,12.0,人造物,医疗用品,0
纱布,是,是-医疗用品,12.0,人造物,医疗用品,0
纱布,可以,可以-包扎伤口,11.0,人造物,医疗用品,0
纱布,是,是-白色的,11.0,人造物,医疗用品,0
纱布,有,有-网,11.0,人造物,医疗用品,0
纱布,有,有-孔,8.0,人造物,医疗用品,0
纱布,是,是-纺织品,7.0,人造物,医疗用品,1
纱布,有,有-多种样式,6.0,人造物,医疗用品,1
纱布,可以,可以-包裹,5.0,人造物,医疗用品,0
纱布,可以,可以-买卖,5.0,人造物,医疗用品,1
纱布,需要,需要-消毒,5.0,人造物,医疗用品,1
纱布,可以,可以-裁剪,4.0,人造物,医疗用品,1
纱布,像,像-绷带,4.0,人造物,医疗用品,1
纱布,需要,需要-清洗,4.0,人造物,医疗用品,0
纱布,有,有-棉花,4.0,人造物,医疗用品,0
纱布,可以,可以-缠绕,3.0,人造物,医疗用品,0
纱布,是,是-软的,3.0,人造物,医疗用品,1
纱布,是,是-稀疏的,3.0,人造物,医疗用品,1
纱布,是,是-药,3.0,人造物,医疗用品,0
纱布,像,像-胶带,3.0,人造物,医疗用品,1
纱布,像,像-渔网,3.0,人造物,医疗用品,1
纱布,需要,需要-保质,3.0,人造物,医疗用品,0
纱布,需要,需要-制造,3.0,人造物,医疗用品,0
纱布,可以,可以-包裹伤口,2.0,人造物,医疗用品,0
纱布,可以,可以-保护,2.0,人造物,医疗用品,0
纱布,可以,可以-保护伤口,2.0,人造物,医疗用品,1
纱布,可以,可以-固定,2.0,人造物,医疗用品,0
纱布,是,是-薄的,2.0,人造物,医疗用品,1
纱布,是,是-轻的,2.0,人造物,医疗用品,0
纱布,是,是-透气的,2.0,人造物,医疗用品,0
纱布,是,是-用品,2.0,人造物,医疗用品,0
纱布,像,像-创口贴,2.0,人造物,医疗用品,1
纱布,像,像-毛巾,2.0,人造物,医疗用品,0
纱布,像,像-手帕,2.0,人造物,医疗用品,0
纱布,像,像-蚊帐,2.0,人造物,医疗用品,0
纱布,需要,需要-干燥,2.0,人造物,医疗用品,0
纱布,需要,需要-更换,2.0,人造物,医疗用品,0
纱布,需要,需要-剪刀,2.0,人造物,医疗用品,0
纱布,有,有-洞,2.0,人造物,医疗用品,0
纱布,有,有-宽度,2.0,人造物,医疗用品,0
狮子,是,是-动物,28.0,动物,陆生动物,0
狮子,需要,需要-食物,21.0,动物,陆生动物,1
狮子,有,有-毛,18.0,动物,陆生动物,0
狮子,是,是-肉食类,16.0,动物,陆生动物,0
狮子,是,是-凶的,16.0,动物,陆生动物,1
狮子,可以,可以-捕猎,15.0,动物,陆生动物,0
狮子,有,有-尾巴,15.0,动物,陆生动物,0
狮子,像,像-老虎,14.0,动物,陆生动物,1
狮子,需要,需要-水,14.0,动物,陆生动物,0
狮子,有,有-牙齿,14.0,动物,陆生动物,0
狮子,可以,可以-跑,12.0,动物,陆生动物,0
狮子,像,像-猫,11.0,动物,陆生动物,1
狮子,需要,需要-睡觉,11.0,动物,陆生动物,0
狮子,有,有-眼睛,11.0,动物,陆生动物,0
狮子,有,有-四肢,10.0,动物,陆生动物,0
狮子,需要,需要-保护,9.0,动物,陆生动物,0
狮子,有,有-嘴巴,9.0,动物,陆生动物,0
狮子,需要,需要-空气,8.0,动物,陆生动物,0
狮子,有,有-鼻子,8.0,动物,陆生动物,1
狮子,有,有-爪子,8.0,动物,陆生动物,1
狮子,是,是-哺乳类,6.0,动物,陆生动物,0
狮子,是,是-猫科,6.0,动物,陆生动物,0
狮子,有,有-锋利的牙齿,6.0,动物,陆生动物,0
狮子,是,是-锋利的,5.0,动物,陆生动物,1
狮子,像,像-豹子,5.0,动物,陆生动物,0
狮子,有,有-耳朵,5.0,动物,陆生动物,1
狮子,有,有-身体,5.0,动物,陆生动物,0
狮子,可以,可以-繁衍,4.0,动物,陆生动物,0
狮子,是,是-猛兽,4.0,动物,陆生动物,1
狮子,是,是-兽类,4.0,动物,陆生动物,1
狮子,是,是-野生的,4.0,动物,陆生动物,0
狮子,需要,需要-呼吸,4.0,动物,陆生动物,0
狮子,有,有-锋利的爪子,4.0,动物,陆生动物,0
狮子,可以,可以-吃人,3.0,动物,陆生动物,0
狮子,可以,可以-观赏,3.0,动物,陆生动物,0
狮子,可以,可以-咬,3.0,动物,陆生动物,0
狮子,可以,可以-咬人,3.0,动物,陆生动物,0
狮子,是,是-大的,3.0,动物,陆生动物,0
狮子,是,是-黄色的,3.0,动物,陆生动物,1
狮子,需要,需要-阳光,3.0,动物,陆生动物,1
狮子,有,有-雌的,3.0,动物,陆生动物,0
狮子,有,有-皮肤,3.0,动物,陆生动物,1
狮子,有,有-头,3.0,动物,陆生动物,0
狮子,有,有-雄的,3.0,动物,陆生动物,0
狮子,可以,可以-打架,2.0,动物,陆生动物,0
狮子,可以,可以-吼叫,2.0,动物,陆生动物,0
狮子,可以,可以-伤人,2.0,动物,陆生动物,0
狮子,是,是-非洲的,2.0,动物,陆生动物,1
狮子,是,是-可怕的,2.0,动物,陆生动物,0
狮子,是,是-快速的,2.0,动物,陆生动物,0
狮子,是,是-群居的,2.0,动物,陆生动物,1
狮子,是,是-森林之王,2.0,动物,陆生动物,0
狮子,是,是-王,2.0,动物,陆生动物,0
狮子,像,像-狗,2.0,动物,陆生动物,1
狮子,需要,需要-交配,2.0,动物,陆生动物,0
狮子,需要,需要-领地,2.0,动物,陆生动物,0
狮子,有,有-鬃毛,2.0,动物,陆生动物,1
手掌,是,是-身体部位,17.0,身体部位,身体部位,1
手掌,需要,需要-保护,14.0,身体部位,身体部位,0
手掌,其他,其他-人,12.0,身体部位,身体部位,1
手掌,有,有-手指,10.0,身体部位,身体部位,1
手掌,有,有-肉,9.0,身体部位,身体部位,1
手掌,有,有-掌纹,9.0,身体部位,身体部位,1
手掌,有,有-皮肤,8.0,身体部位,身体部位,1
手掌,是,是-手,7.0,身体部位,身体部位,0
手掌,需要,需要-清洗,7.0,身体部位,身体部位,0
手掌,有,有-掌心,6.0,身体部位,身体部位,0
手掌,有,有-骨骼,5.0,身体部位,身体部位,1
手掌,可以,可以-击掌,4.0,身体部位,身体部位,0
手掌,是,是-器官,4.0,身体部位,身体部位,0
手掌,像,像-鸡爪,4.0,身体部位,身体部位,1
手掌,有,有-温度,4.0,身体部位,身体部位,1
手掌,可以,可以-打人,3.0,身体部位,身体部位,1
手掌,可以,可以-鼓掌,3.0,身体部位,身体部位,0
手掌,可以,可以-拿,3.0,身体部位,身体部位,0
手掌,可以,可以-弯曲,3.0,身体部位,身体部位,1
手掌,像,像-脚,3.0,身体部位,身体部位,0
手掌,像,像-鸭掌,3.0,身体部位,身体部位,0
手掌,有,有-关节,3.0,身体部位,身体部位,0
手掌,有,有-血液,3.0,身体部位,身体部位,0
手掌,可以,可以-看手相,2.0,身体部位,身体部位,0
手掌,可以,可以-握,2.0,身体部位,身体部位,0
手掌,可以,可以-握手,2.0,身体部位,身体部位,1
手掌,可以,可以-写字,2.0,身体部位,身体部位,1
手掌,是,是-厚的,2.0,身体部位,身体部位,0
手掌,是,是-宽的,2.0,身体部位,身体部位,0
手掌,是,是-软的,2.0,身体部位,身体部位,0
手掌,像,像-五指山,2.0,身体部位,身体部位,0
手掌,像,像-仙人掌,2.0,身体部位,身体部位,0
手掌,需要,需要-保养,2.0,身体部位,身体部位,1
手掌,需要,需要-勤洗手,2.0,身体部位,身体部位,0
手掌,有,有-表皮,2.0,身体部位,身体部位,0
手掌,有,有-肌肉,2.0,身体部位,身体部位,1
手掌,有,有-纹路,2.0,身体部位,身体部位,0
手掌,有,有-血管,2.0,身体部位,身体部位,0
手掌,有,有-指头,2.0,身体部位,身体部位,1
书柜,可以,可以-放书,15.0,人造物,家具,1
书柜,是,是-家具,13.0,人造物,家具,0
书柜,是,是-木的,11.0,人造物,家具,1
书柜,有,有-书,11.0,人造物,家具,0
书柜,是,是-柜子,9.0,人造物,家具,0
书柜,需要,需要-整理,6.0,人造物,家具,1
书柜,像,像-衣柜,5.0,人造物,家具,0
书柜,有,有-多种样式,5.0,人造物,家具,0
书柜,可以,可以-储物,4.0,人造物,家具,1
书柜,有,有-隔层,4.0,人造物,家具,0
书柜,有,有-架子,4.0,人造物,家具,0
书柜,需要,需要-清理,3.0,人造物,家具,0
书柜,有,有-格子,3.0,人造物,家具,1
书柜,有,有-很多层,3.0,人造物,家具,1
书柜,可以,可以-买卖,2.0,人造物,家具,1
书柜,需要,需要-擦,2.0,人造物,家具,1
书柜,需要,需要-防水,2.0,人造物,家具,0
书柜,有,有-玻璃门,2.0,人造物,家具,0
天鹅,是,是-动物,24.1935483870968,动物,鸟,0
天鹅,需要,需要-食物,19.3548387096774,动物,鸟,0
天鹅,有,有-羽毛,17.4193548387097,动物,鸟,0
天鹅,有,有-翅膀,15.4838709677419,动物,鸟,0
天鹅,可以,可以-飞,14.5161290322581,动物,鸟,0
天鹅,需要,需要-水,12.5806451612903,动物,鸟,0
天鹅,可以,可以-观赏,11.6129032258065,动物,鸟,1
天鹅,是,是-白色的,11.6129032258065,动物,鸟,0
天鹅,是,是-鸟,11.6129032258065,动物,鸟,1
天鹅,像,像-鸭子,11.6129032258065,动物,鸟,0
天鹅,有,有-嘴巴,11.6129032258065,动物,鸟,0
天鹅,可以,可以-游泳,10.6451612903226,动物,鸟,1
天鹅,需要,需要-保护,10.6451612903226,动物,鸟,0
天鹅,像,像-鹅,9.67741935483871,动物,鸟,0
天鹅,有,有-脖子,6.7741935483871,动物,鸟,0
天鹅,有,有-眼睛,6.7741935483871,动物,鸟,0
天鹅,是,是-黑色的,5.80645161290323,动物,鸟,0
天鹅,需要,需要-睡觉,5.80645161290323,动物,鸟,0
天鹅,是,是-禽类,4.83870967741935,动物,鸟,1
天鹅,是,是-优雅的,4.83870967741935,动物,鸟,0
天鹅,是,是-高贵的,3.87096774193548,动物,鸟,0
天鹅,是,是-食物,3.87096774193548,动物,鸟,0
天鹅,像,像-大雁,3.87096774193548,动物,鸟,0
天鹅,需要,需要-空气,3.87096774193548,动物,鸟,0
天鹅,需要,需要-鱼,3.87096774193548,动物,鸟,0
天鹅,有,有-长脖子,3.87096774193548,动物,鸟,0
天鹅,有,有-爪子,3.87096774193548,动物,鸟,1
天鹅,可以,可以-养殖,2.90322580645161,动物,鸟,0
天鹅,是,是-两栖类,2.90322580645161,动物,鸟,0
天鹅,需要,需要-阳光,2.90322580645161,动物,鸟,0
天鹅,有,有-多种种类,2.90322580645161,动物,鸟,0
天鹅,有,有-头,2.90322580645161,动物,鸟,0
天鹅,可以,可以-捕猎,1.93548387096774,动物,鸟,0
天鹅,可以,可以-繁衍,1.93548387096774,动物,鸟,0
天鹅,可以,可以-行走,1.93548387096774,动物,鸟,0
天鹅,可以,可以-跑,1.93548387096774,动物,鸟,0
天鹅,可以,可以-戏水,1.93548387096774,动物,鸟,0
天鹅,是,是-好看的,1.93548387096774,动物,鸟,1
天鹅,是,是-水里的,1.93548387096774,动物,鸟,0
天鹅,是,是-象征,1.93548387096774,动物,鸟,0
天鹅,是,是-优美的,1.93548387096774,动物,鸟,0
天鹅,是,是-游禽,1.93548387096774,动物,鸟,1
天鹅,像,像-鸡,1.93548387096774,动物,鸟,0
天鹅,像,像-雪,1.93548387096774,动物,鸟,1
天鹅,需要,需要-栖息地,1.93548387096774,动物,鸟,0
天鹅,有,有-多种颜色,1.93548387096774,动物,鸟,1
天鹅,有,有-脚,1.93548387096774,动物,鸟,0
天鹅,有,有-毛,1.93548387096774,动物,鸟,1
天鹅,有,有-身体,1.93548387096774,动物,鸟,1
天鹅,有,有-腿,1.93548387096774,动物,鸟,0
土豆,是,是-食物,22.0,植物,蔬菜,0
土豆,需要,需要-种植,14.0,植物,蔬菜,0
土豆,有,有-淀粉,13.0,植物,蔬菜,1
土豆,是,是-蔬菜,12.0,植物,蔬菜,0
土豆,有,有-皮,12.0,植物,蔬菜,0
土豆,是,是-植物,10.0,植物,蔬菜,1
土豆,需要,需要-土,10.0,植物,蔬菜,1
土豆,可以,可以-炒,8.0,植物,蔬菜,0
土豆,像,像-红薯,8.0,植物,蔬菜,0
土豆,是,是-黄色的,7.0,植物,蔬菜,0
土豆,是,是-圆形,7.0,植物,蔬菜,1
土豆,需要,需要-清洗,6.0,植物,蔬菜,1
土豆,是,是-块茎类,4.0,植物,蔬菜,1
土豆,是,是-硬的,4.0,植物,蔬菜,0
土豆,需要,需要-水,4.0,植物,蔬菜,1
土豆,有,有-多种种类,4.0,植物,蔬菜,0
土豆,可以,可以-饱腹,3.0,植物,蔬菜,1
土豆,可以,可以-烤,3.0,植物,蔬菜,0
土豆,像,像-球,3.0,植物,蔬菜,0
土豆,像,像-芋头,3.0,植物,蔬菜,0
土豆,需要,需要-肥料,3.0,植物,蔬菜,1
土豆,需要,需要-阳光,3.0,植物,蔬菜,0
土豆,有,有-坑,3.0,植物,蔬菜,1
土豆,有,有-营养,3.0,植物,蔬菜,0
土豆,是,是-粮食,2.0,植物,蔬菜,1
土豆,是,是-椭圆形,2.0,植物,蔬菜,0
土豆,是,是-长在土里的,2.0,植物,蔬菜,0
土豆,是,是-棕色的,2.0,植物,蔬菜,0
土豆,像,像-鹅卵石,2.0,植物,蔬菜,0
土豆,像,像-鸡蛋,2.0,植物,蔬菜,0
土豆,像,像-苹果,2.0,植物,蔬菜,1
土豆,像,像-土堆,2.0,植物,蔬菜,1
土豆,需要,需要-剥开,2.0,植物,蔬菜,0
土豆,需要,需要-采摘,2.0,植物,蔬菜,0
土豆,需要,需要-炖,2.0,植物,蔬菜,0
土豆,需要,需要-加工,2.0,植物,蔬菜,1
土豆,需要,需要-空气,2.0,植物,蔬菜,0
土豆,需要,需要-烹饪,2.0,植物,蔬菜,0
土豆,有,有-薄皮,2.0,植物,蔬菜,0
土豆,有,有-茎,2.0,植物,蔬菜,1
土豆,有,有-芽,2.0,植物,蔬菜,0
兔子,是,是-动物,25.0,动物,陆生动物,0
兔子,需要,需要-食物,20.0,动物,陆生动物,1
兔子,有,有-耳朵,18.0,动物,陆生动物,0
兔子,是,是-食物,16.0,动物,陆生动物,1
兔子,有,有-眼睛,13.0,动物,陆生动物,0
兔子,需要,需要-水,11.0,动物,陆生动物,1
兔子,需要,需要-饲养,11.0,动物,陆生动物,0
兔子,是,是-白色的,10.0,动物,陆生动物,0
兔子,是,是-可爱的,10.0,动物,陆生动物,0
兔子,有,有-毛,10.0,动物,陆生动物,0
兔子,可以,可以-跑,9.0,动物,陆生动物,0
兔子,可以,可以-跳,9.0,动物,陆生动物,0
兔子,需要,需要-草,9.0,动物,陆生动物,0
兔子,有,有-尾巴,9.0,动物,陆生动物,1
兔子,需要,需要-空气,7.0,动物,陆生动物,1
兔子,需要,需要-胡罗卜,6.0,动物,陆生动物,0
兔子,需要,需要-睡觉,6.0,动物,陆生动物,1
兔子,有,有-长耳朵,6.0,动物,陆生动物,0
兔子,是,是-宠物,5.0,动物,陆生动物,0
兔子,像,像-老鼠,5.0,动物,陆生动物,0
兔子,有,有-四肢,5.0,动物,陆生动物,0
兔子,有,有-嘴巴,5.0,动物,陆生动物,0
兔子,是,是-哺乳类,4.0,动物,陆生动物,0
兔子,是,是-红色的,4.0,动物,陆生动物,0
兔子,像,像-猫,4.0,动物,陆生动物,0
